"","LakeID","Expt","Year","DDload","TotLoad","TP","Chl","Secchi","Hyper","Pexport"
"217",2,4,1987,3766.5,12731.3546311944,0.0308871721332047,7.94078367569153,1.76553632645003,0.0474668648614091,6806.49652988926
"218",2,4,1988,1201.8,6494.3420065594,0.0272337693545543,6.53106474728401,1.82120256685742,0.0313842187348766,3508.99393880828
"219",2,4,1989,1864.9,7392.78306335477,0.0276873630765469,6.69739684281208,1.81379917801751,0.0331475639066579,3941.69173201167
"220",2,4,1990,2077.2,7965.17400376264,0.0279933999600712,6.81103556230791,1.80888905050908,0.0343736663386363,4229.6438118599
"221",2,4,1991,3386.3,11389.2566371827,0.0299739232051165,7.57360979698946,1.77865185832453,0.0430361167105906,6020.30337230605
"222",2,4,1992,1976,7149.93011052104,0.0275516074328143,6.64735215197131,1.81599898575652,0.0326130916928004,3812.93781636389
"223",2,4,1993,12133,29733.5244009276,0.0432546209932346,13.7608687130087,1.62484022085816,0.136166797800176,15627.9830792924
"224",2,4,1994,2747.2,11710.5728904817,0.0302673083100627,7.69051267733544,1.77438472478919,0.0444289573348881,6275.45298122125
"225",2,4,1995,3694,13572.6310668646,0.0313704559377077,8.13896716898596,1.75878975602211,0.0499258217850186,7213.18854751235
"226",2,4,1996,9884.1,28976.7688728341,0.042671552916383,13.4557325499573,1.63028721812158,0.130799473822142,15272.4764448143
"227",2,4,1997,1211.3,9318.93417172262,0.0288691368563886,7.14246394712384,1.79520028367396,0.0380468368043048,5036.56108211672
"228",2,4,1998,5523.3,19404.9205689775,0.035244564040179,9.82064368606893,1.70900430071082,0.0725739047700757,10263.4507201753
"229",2,4,1999,1570.2,9105.58511337861,0.0287057046056168,7.07991328699057,1.79771530823967,0.0373426425725924,4887.84654236901
"230",2,4,2000,11197,31727.0592379352,0.045062453260343,14.7227419108664,1.60851672395521,0.153490507502134,16700.5425531673
"231",2,4,2001,2135.3,10941.465220343,0.0298278536883739,7.51578113630727,1.78079582504437,0.0423533581826922,5892.33765908382
"232",2,4,2002,890.49,7278.8497826869,0.0276666599182057,6.68975036756896,1.81413378561439,0.0330656824567388,3922.09720935958
"233",2,4,2003,1250.7,6709.24494749627,0.0273158279036694,6.56096921683891,1.81985189802359,0.0316984832456632,3587.80367374023
"234",2,4,2004,4649,15869.3392246408,0.0327842724092156,8.73382534241266,1.73977418651307,0.0575809684665469,8367.92251523639
"235",2,4,2005,774.47,6373.19092556503,0.0271463371684893,6.4992927516793,1.82264727864893,0.0310516642102956,3424.76158996881
"236",2,4,2006,3094.2,14617.1658706797,0.0319785439597529,8.39208638901704,1.75048273296047,0.0531335152947787,7716.09508248957
"237",2,4,2007,5606.8,19756.9426669719,0.0354697992875479,9.92329539245819,1.70632172877382,0.0740538312630442,10430.3204034938
"238",2,4,2008,6496.2,25242.0362670203,0.0396258156158224,11.9057403005117,1.66033133716904,0.104599224882743,13332.6979352428
"239",2,4,2009,2259.1,12422.8791255788,0.0307074326692628,7.86775778631244,1.76807911543388,0.0465726158083892,6653.61702921259
"240",2,4,2010,5346.2,21376.6140122801,0.0366742384899894,10.4808552389012,1.69232850049851,0.0822747789892419,11305.0464223616
"241",2,4,2011,1103.8,9082.03007766062,0.0287049113491945,7.07961046143385,1.79772755899575,0.0373392456627653,4887.12265892434
"242",2,4,2012,1054.4,7522.34823874751,0.027780136624924,6.73172572315178,1.81230357898435,0.0335161367822055,4029.31778236815
"243",2,4,2013,5026.1,17817.072711754,0.0340986415728771,9.3064769852866,1.72299129138968,0.0653241367689854,9397.6097899373
"244",2,5,1987,4070.7,13674.8076746326,0.0314752855570979,8.18230569164412,1.75734344078541,0.0504697317538384,7300.57735458772
"245",2,5,1988,1340.4,6996.76848231698,0.027512684870125,6.6330452480528,1.81663218713054,0.0324609152523783,3775.90568647812
"246",2,5,1989,2054.6,8027.17502283021,0.0280445742510848,6.83014861887143,1.80807452860674,0.0345815750672922,4277.4866331478
"247",2,5,1990,2366.5,8867.77795011002,0.0285074862024548,7.00447782076984,1.80078971027474,0.0365001308232771,4706.3381144085
"248",2,5,1991,3704.3,12495.6173106688,0.0306504480317424,7.84468315183455,1.76888915798218,0.0462913867440663,6604.96120675431
"249",2,5,1992,2138.3,7839.39653347467,0.0279410408274949,6.79151280333448,1.80972435450643,0.0341618014961857,4180.6026756886
"250",2,5,1993,12699,31571.7832591223,0.0448831935012725,14.6263375923882,1.61009855967791,0.151727848265521,16596.1305354829
"251",2,5,1994,2963.5,12630.2182317384,0.0308402654779389,7.92169033907888,1.76619813663904,0.0472324362592797,6766.68548700789
"252",2,5,1995,3911.2,14446.5285021571,0.0319326378301749,8.37283288370064,1.75110295582023,0.0528869097501665,7678.46448114111
"253",2,5,1996,10325,30474.7773562201,0.0439799462094487,14.1439785633699,1.61819064785946,0.142995221584086,16063.596676809
"254",2,5,1997,1336.4,10065.4767044475,0.0293130020623739,7.31395033085186,1.78845834068589,0.0400031675133077,5436.2453912603
"255",2,5,1998,5864.7,20614.3806889017,0.0361161989383671,10.2207356979885,1.69873947794727,0.0784015198641684,10903.3976774159
"256",2,5,1999,1718.8,9781.07878566711,0.029104367842133,7.23305339494969,1.79161135446683,0.0390756105209318,5249.13726773496
"257",2,5,2000,11815,33678.2026210665,0.0468653253614527,15.7041231972569,1.59303142468639,0.171741281866647,17728.1354547151
"258",2,5,2001,2298.2,11724.6106325729,0.0303103462667078,7.70774587638212,1.77376309749755,0.044635702214936,6312.67385088403
"259",2,5,2002,961.85,7750.08194268876,0.0279363349659041,6.78975979078601,1.80979952436015,0.0341428022399178,4176.1905243294
"260",2,5,2003,1338.2,7150.90651878345,0.0275632196326052,6.65162406759038,1.81581029170894,0.0326585837504723,3823.97589060033
"261",2,5,2004,4949,16888.5331267941,0.0334639433552348,9.02762911002921,1.73099299551463,0.0615090430165371,8905.43308821827
